"RNC","word","lemma","upos"
"Q321008957-1","0.750","0.750","NUM"
"Q321008957-1","0.350","0.350","NUM"
"Q321008957-1","g05530518","g05530518","NUM"
"Q321008957-1","g05530529","g05530529","NUM"
"Q321008957-1","g05530248","g05530248","NUM"
"Q321008957-1","reference","reference","NOUN"
"Q321008957-1","q321003464","q321003464","NUM"
"Q321008957-1","q321002158","q321002158","NUM"
"Q321008957-1","q321006422","q321006422","NOUN"
"Q321008957-1","q321008409","q321008409","NUM"
"Q321008957-1","location","location","NOUN"
"Q321009325-1","vstab","vstab","NOUN"
"Q321009325-1","70109","70109","NUM"
"Q321009325-1","cleats","cleat","NOUN"
"Q321009325-1","installed","install","VERB"
"Q321009325-1","type","type","NOUN"
"Q321009325-1","fastener","fastener","NOUN"
"Q321009325-1","access","access","NOUN"
"Q321009325-1","engineering","engineering","NOUN"
"Q321009325-1","drawing","draw","NOUN"
"Q321009325-1","install","install","VERB"
"Q321009325-1","b0205016ad5","b0205016ad5","NUM"
"Q321009325-1","rivets","rivet","NOUN"
"Q321009325-1","cleat","cleat","NOUN"
"Q321009325-1","fastaner","fastaner","NOUN"
"Q321009325-1","collar","collar","NOUN"
"Q321009325-1","b0206016cy5","b0206016cy5","NUM"
"Q321009325-1","note","note","NOUN"
"Q321009325-1","fasteners","fastener","NOUN"
"Q321009325-1","0.1590","0.1590","NUM"
"Q321009325-1","found","find","VERB"
"Q321009325-1","inverted","inverted","VERB"
"Q321009325-1","assy","assy","NOUN"
"Q321009325-1","g05530254","g05530254","NUM"
"Q321009325-1","stabilizer","stabilizer","NOUN"
"Q321009325-1","g05530591","g05530591","NUM"
"Q321009325-1","pitch","pitch","NOUN"
"Q321009325-1","0.750","0.750","NUM"
"Q321009325-1","0.350","0.350","NUM"
"Q321009325-1","g05530518","g05530518","NUM"
"Q321009325-1","g05530529","g05530529","NUM"
"Q321009325-1","g05530248","g05530248","NUM"
"Q321009325-1","reference","reference","NOUN"
"Q321009325-1","q321003464","q321003464","NUM"
"Q321009325-1","q321002158","q321002158","NUM"
"Q321009325-1","q321006422","q321006422","NOUN"
"Q321009325-1","q321008409","q321008409","NUM"
"Q321009325-1","q321008957","q321008957","NUM"
"Q321009325-1","location","location","NOUN"
"Q321009749-1","assembly","assembly","NOUN"
"Q321009749-1","g05363100","g05363100","NUM"
"Q321009749-1","size","size","NOUN"
"Q321009749-1","hole","hole","NOUN"
"Q321009749-1","request","request","NOUN"
"Q321009749-1","0.159","0.159","NUM"
"Q321009749-1","jackpad","jackpad","NOUN"
"Q321009749-1","position","position","NOUN"
"Q321009749-1","skin","skin","NOUN"
"Q321009749-1","panel","panel","NOUN"
"Q321009749-1","barrel","barrel","NOUN"
"Q321009749-1","g05363536","g05363536","NUM"
"Q321009749-1","splice","splice","NOUN"
"Q321009749-1","spar","spar","NOUN"
"Q321009749-1","g05363447","g05363447","NUM"
"Q321009749-1","frame","frame","NOUN"
"Q321009749-1","fuse","fuse","NOUN"
"Q321009749-1","note","note","NOUN"
"Q321009749-1","reference","reference","VERB"
"Q321009749-1","q321009000","q321009000","NUM"
"Q321009749-1","q320023040","q320023040","NUM"
"Q321009749-1","details","detail","NOUN"
"Q321009770-1","vstab","vstab","NOUN"
"Q321009770-1","70109","70109","NUM"
"Q321009770-1","cleats","cleat","NOUN"
"Q321009770-1","installed","install","VERB"
"Q321009770-1","type","type","NOUN"
"Q321009770-1","fastener","fastener","NOUN"
"Q321009770-1","access","access","NOUN"
"Q321009770-1","engineering","engineering","NOUN"
"Q321009770-1","drawing","draw","NOUN"
"Q321009770-1","install","install","VERB"
"Q321009770-1","b0205016ad5","b0205016ad5","NUM"
"Q321009770-1","rivets","rivet","NOUN"
"Q321009770-1","cleat","cleat","NOUN"
"Q321009770-1","fastaner","fastaner","NOUN"
"Q321009770-1","collar","collar","NOUN"
"Q321009770-1","b0206016cy5","b0206016cy5","NUM"
"Q321009770-1","note","note","NOUN"
"Q321009770-1","fasteners","fastener","NOUN"
"Q321009770-1","0.1590","0.1590","NUM"
"Q321009770-1","found","find","VERB"
"Q321009770-1","inverted","inverted","VERB"
"Q321009770-1","assy","assy","NOUN"
"Q321009770-1","g05530254","g05530254","NUM"
"Q321009770-1","stabilizer","stabilizer","NOUN"
"Q321009770-1","g05530591","g05530591","NUM"
"Q321009770-1","pitch","pitch","NOUN"
"Q321009770-1","0.750","0.750","NUM"
"Q321009770-1","0.350","0.350","NUM"
"Q321009770-1","g05530518","g05530518","NUM"
"Q321009770-1","g05530529","g05530529","NUM"
"Q321009770-1","g05530248","g05530248","NUM"
"Q321009770-1","reference","reference","NOUN"
"Q321009770-1","q321003464","q321003464","NUM"
"Q321009770-1","q321002158","q321002158","NUM"
"Q321009770-1","q321006422","q321006422","NOUN"
"Q321009770-1","q321008409","q321008409","NUM"
"Q321009770-1","q321008957","q321008957","NUM"
"Q321009770-1","location","location","NOUN"
"Q321009839-1","b0201074","b0201074","NUM"
"Q321009839-1","9k22","9k22","NOUN"
"Q321009839-1","applied","apply","VERB"
"Q321009839-1","torque","torque","NOUN"
"Q321009839-1","holes","hole","NOUN"
"Q321009839-1","mismatch","mismatch","NOUN"
"Q321009839-1","position","position","NOUN"
"Q321009839-1","condition","condition","NOUN"
"Q321009839-1","repair","repair","VERB"
"Q321009839-1","bolt","bolt","NOUN"
"Q321009839-1","agreement","agreement","NOUN"
"Q321009839-1","production","production","NOUN"
"Q321009839-1","scrap","scrap","NOUN"
"Q321009839-1","decision","decision","NOUN"
"Q321009839-1","reduce","reduce","VERB"
"Q321009839-1","cost","cost","NOUN"
"Q321009839-1","time","time","NOUN"
"Q321009839-2","b0201074","b0201074","NUM"
"Q321009839-2","applied","apply","VERB"
"Q321009839-2","torque","torque","NOUN"
"Q321009839-2","holes","hole","NOUN"
"Q321009839-2","mismatch","mismatch","NOUN"
"Q321009839-2","position","position","NOUN"
"Q321009839-2","condition","condition","NOUN"
"Q321009839-2","repair","repair","VERB"
"Q321009839-2","bolt","bolt","NOUN"
"Q321009839-2","agreement","agreement","NOUN"
"Q321009839-2","production","production","NOUN"
"Q321009839-2","scrap","scrap","NOUN"
"Q321009839-2","decision","decision","NOUN"
"Q321009839-2","reduce","reduce","VERB"
"Q321009839-2","cost","cost","NOUN"
"Q321009839-2","time","time","NOUN"
"Q321009839-3","b0201074","b0201074","NUM"
"Q321009839-3","applied","apply","VERB"
"Q321009839-3","torque","torque","NOUN"
"Q321009839-3","holes","hole","NOUN"
"Q321009839-3","mismatch","mismatch","NOUN"
"Q321009839-3","position","position","NOUN"
"Q321009839-3","condition","condition","NOUN"
"Q321009839-3","repair","repair","VERB"
"Q321009839-3","bolt","bolt","NOUN"
"Q321009839-3","agreement","agreement","NOUN"
"Q321009839-3","production","production","NOUN"
"Q321009839-3","scrap","scrap","NOUN"
"Q321009839-3","decision","decision","NOUN"
"Q321009839-3","reduce","reduce","VERB"
"Q321009839-3","cost","cost","NOUN"
"Q321009839-3","time","time","NOUN"
"Q321009839-4","b0201074","b0201074","NUM"
"Q321009839-4","applied","apply","VERB"
"Q321009839-4","torque","torque","NOUN"
"Q321009839-4","holes","hole","NOUN"
"Q321009839-4","mismatch","mismatch","NOUN"
"Q321009839-4","position","position","NOUN"
"Q321009839-4","condition","condition","NOUN"
"Q321009839-4","repair","repair","VERB"
"Q321009839-4","bolt","bolt","NOUN"
"Q321009839-4","agreement","agreement","NOUN"
"Q321009839-4","production","production","NOUN"
"Q321009839-4","scrap","scrap","NOUN"
"Q321009839-4","decision","decision","NOUN"
"Q321009839-4","reduce","reduce","VERB"
"Q321009839-4","cost","cost","NOUN"
"Q321009839-4","time","time","NOUN"
"Q321009839-5","b0201074","b0201074","NUM"
"Q321009839-5","9k32","9k32","NOUN"
"Q321009839-5","applied","apply","VERB"
"Q321009839-5","torque","torque","NOUN"
"Q321009839-5","holes","hole","NOUN"
"Q321009839-5","mismatch","mismatch","NOUN"
"Q321009839-5","position","position","NOUN"
"Q321009839-5","condition","condition","NOUN"
"Q321009839-5","repair","repair","VERB"
"Q321009839-5","bolt","bolt","NOUN"
"Q321009839-5","agreement","agreement","NOUN"
"Q321009839-5","production","production","NOUN"
"Q321009839-5","scrap","scrap","NOUN"
"Q321009839-5","decision","decision","NOUN"
"Q321009839-5","reduce","reduce","VERB"
"Q321009839-5","cost","cost","NOUN"
"Q321009839-5","time","time","NOUN"
"Q321009839-6","applied","apply","VERB"
"Q321009839-6","torque","torque","NOUN"
"Q321009839-6","holes","hole","NOUN"
"Q321009839-6","mismatch","mismatch","NOUN"
"Q321009839-6","position","position","NOUN"
"Q321009839-6","condition","condition","NOUN"
"Q321009839-6","repair","repair","VERB"
"Q321009839-6","bolt","bolt","NOUN"
"Q321009839-6","agreement","agreement","NOUN"
"Q321009839-6","production","production","NOUN"
"Q321009839-6","scrap","scrap","NOUN"
"Q321009839-6","decision","decision","NOUN"
"Q321009839-6","reduce","reduce","VERB"
"Q321009839-6","cost","cost","NOUN"
"Q321009839-6","time","time","NOUN"
