"RNC","word","lemma","upos"
"Q321008661-1","analysis","analysis","NOUN"
"Q321008661-1","hooks","hook","NOUN"
"Q321008661-1","installed","install","VERB"
"Q321008661-1","instructions","instruction","NOUN"
"Q321008661-1","adhesive","adhesive","VERB"
"Q321008661-1","statement","statement","NOUN"
"Q321008661-1","means","mean","VERB"
"Q321008661-1","performed","perform","VERB"
"Q321008661-1","notes","note","NOUN"
"Q321008661-1","represent","represent","VERB"
"Q321008661-1","assembly","assembly","NOUN"
"Q321008661-1","disbondment","disbondment","NOUN"
"Q321008661-1","defect","defect","NOUN"
"Q321008661-1","conformant","conformant","NOUN"
"Q321008661-1","investigation","investigation","NOUN"
"Q321008661-1","test","test","NOUN"
"Q321008661-1","results","result","NOUN"
"Q321008661-1","attached","attach","VERB"
"Q321008661-1","reported","report","VERB"
"Q321008661-1","condition","condition","NOUN"
"Q321008661-1","corresponds","corresponds","NOUN"
"Q321008661-1","velcro","velcro","VERB"
"Q321008661-1","specimen","specimen","VERB"
"Q321008661-1","issues","issue","NOUN"
"Q321008661-1","details","detail","NOUN"
"Q321008681-1","refer","refer","VERB"
"Q321008681-1","q321002445","q321002445","NOUN"
"Q321008681-1","engineering","engineering","NOUN"
"Q321008681-1","disposition","disposition","NOUN"
"Q321008681-1","discrepancy","discrepancy","NOUN"
"Q321008681-1","raised","raise","VERB"
"Q321008681-1","q320018817","q320018817","NOUN"
"Q321008681-1","q320019922","q320019922","NUM"
"Q321008681-1","q320020524","q320020524","NOUN"
"Q321008681-1","q320021109","q320021109","NUM"
"Q321008681-1","q320021892","q320021892","NOUN"
"Q321008681-1","q321005979","q321005979","NUM"
"Q321008681-1","q321007533","q321007533","NUM"
"Q321008681-1","g05364510","g05364510","NOUN"
"Q321008681-1","drawing","draw","VERB"
"Q321008681-1","revision","revision","NOUN"
"Q321008681-1","washers","washer","NOUN"
"Q321008681-1","required","require","VERB"
"Q321008681-1","locations","location","NOUN"
"Q321008681-1","assembly","assembly","NOUN"
"Q321008681-1","change","change","NOUN"
"Q321008681-1","created","create","VERB"
"Q321008681-1","ensure","ensure","VERB"
"Q321008681-1","0.030","0.030","NUM"
"Q321008681-1","clearance","clearance","NOUN"
"Q321008681-1","added","add","VERB"
"Q321008681-1","note","note","NOUN"
"Q321008681-1","drawing","draw","NOUN"
"Q321008681-1","comments","comment","NOUN"
"Q321008681-1","condition","condition","NOUN"
"Q321008681-1","reviewed","review","VERB"
"Q321008681-1","washer","washer","NOUN"
"Q321008681-1","providing","provide","VERB"
"Q321008681-1","production","production","NOUN"
"Q321008681-1","installed","install","VERB"
"Q321008681-1","location","location","NOUN"
"Q321008681-1","eliminated","eliminated","VERB"
"Q321008681-1","0.036","0.036","NUM"
"Q321008681-1","0.032","0.032","NUM"
"Q321008681-1","provide","provide","VERB"
"Q321008681-1","approve","approve","VERB"
"Q321008681-1","washer","washer","VERB"
"Q321008681-1","reference","reference","NOUN"
"Q321008681-1","considerations","consideration","NOUN"
"Q321008681-1","rivet","rivet","NOUN"
"Q321008681-1","installation","installation","NOUN"
"Q321008681-1","baps","bap","NOUN"
"Q321008681-1","requirements","requirement","NOUN"
"Q321008681-1","safety","safety","NOUN"
"Q321008681-1","meets","meet","VERB"
"Q321008681-1","requirement","requirement","NOUN"
"Q321008681-1","gapping","gapping","NOUN"
"Q321008681-1","bolt","bolt","NOUN"
"Q321008681-1","structure","structure","NOUN"
"Q321008681-1","access","access","NOUN"
"Q321008681-1","bladder","bladder","NOUN"
"Q321008681-1","bring","bring","VERB"
"Q321008681-1","head","head","NOUN"
"Q321008681-1","processes","process","NOUN"
"Q321008681-1","leak","leak","VERB"
"Q321008681-1","test","test","NOUN"
"Q321008681-1","fuel","fuel","NOUN"
"Q321008681-1","tank","tank","NOUN"
"Q321008681-1","systems","system","NOUN"
"Q321008681-1","completed","complete","VERB"
"Q321008681-1","sections","section","NOUN"
"Q321008681-1","5.2.1","5.2.1","NUM"
"Q321008681-1","5.2.3","5.2.3","NUM"
"Q321008681-1","removal","removal","NOUN"
"Q321008681-1","rework","rework","NOUN"
"Q321008681-1","details","detail","NOUN"
"Q321008778-1","refer","refer","VERB"
"Q321008778-1","q320017860","q320017860","NOUN"
"Q321008778-1","q320018889","q320018889","NUM"
"Q321008778-1","q320019504","q320019504","NOUN"
"Q321008778-1","q321006271","q321006271","NUM"
"Q321008778-1","q321007541","q321007541","NUM"
"Q321008778-1","condition","condition","NOUN"
"Q321008778-1","issue","issue","NOUN"
"Q321008778-1","tests","test","NOUN"
"Q321008778-1","performed","perform","VERB"
"Q321008778-1","prevent","prevent","VERB"
"Q321008778-1","gaps","gaps","NOUN"
"Q321008778-1","found","find","VERB"
"Q321008778-1","locations","location","NOUN"
"Q321008778-1","structure","structure","NOUN"
"Q321008778-1","assy","assy","NOUN"
"Q321008778-1","fuel","fuel","NOUN"
"Q321008778-1","tank","tank","NOUN"
"Q321008778-1","fuse","fuse","NOUN"
"Q321008778-1","instl","instl","NOUN"
"Q321008778-1","max.gap","max.gap","NOUN"
"Q321008778-1","length","length","NOUN"
"Q321008778-1","width","width","NOUN"
"Q321008778-1","g05364500","g05364500","NUM"
"Q321008778-1","g05364589","g05364589","NUM"
"Q321008778-1","g05364545","g05364545","NUM"
"Q321008778-1","g05364540","g05364540","NUM"
"Q321008778-1","0.015","0.015","NUM"
"Q321008778-1","0.560","0.560","NUM"
"Q321008778-1","0.120","0.120","NUM"
"Q321008778-1","g05364588","g05364588","NUM"
"Q321008778-1","g05364542","g05364542","NUM"
"Q321008778-1","0.010","0.010","NUM"
"Q321008778-1","0.870","0.870","NUM"
"Q321008778-1","0.180","0.180","NUM"
"Q321008778-1","g05375300","g05375300","NUM"
"Q321008778-1","g05375340","g05375340","NUM"
"Q321008778-1","0.007","0.007","NUM"
"Q321008778-1","0.800","0.800","NUM"
"Q321008778-1","0.190","0.190","NUM"
"Q321008778-1","0.020","0.020","NUM"
"Q321008778-1","0.950","0.950","NUM"
"Q321008778-1","0.450","0.450","NUM"
"Q321008778-1","0.140","0.140","NUM"
"Q321008778-1","notes","note","NOUN"
"Q321008778-1","evaluation","evaluation","NOUN"
"Q321008778-1","location","location","NOUN"
"Q321008778-1","touch","touch","VERB"
"Q321008778-1","fastener","fastener","NOUN"
"Q321008778-1","shank","shank","NOUN"
"Q321008778-1","shown","show","VERB"
"Q321008778-1","0.005","0.005","NUM"
"Q321008778-1","mentioned","mention","VERB"
"Q321008778-1","reference","reference","NOUN"
"Q321008778-1","faying","faying","NOUN"
"Q321008778-1","surface","surface","NOUN"
"Q321008778-1","seal","seal","NOUN"
"Q321008778-1","tolerance","tolerance","NOUN"
"Q321008778-1","exceeds","exceed","VERB"
"Q321008778-1","gussets","gusset","NOUN"
"Q321008778-1","removed","remove","VERB"
"Q321008778-1","replaced","replace","VERB"
"Q321008835-1","design","design","NOUN"
"Q321008835-1","refer","refer","VERB"
"Q321008835-1","q321005154","q321005154","NOUN"
"Q321008835-1","q321005967","q321005967","NOUN"
"Q321008835-1","q321006862","q321006862","NUM"
"Q321008835-1","q321008659","q321008659","NOUN"
"Q321008835-1","q321008661","q321008661","NUM"
"Q321008835-1","discrepancy","discrepancy","NOUN"
"Q321008835-1","requires","require","VERB"
"Q321008835-1","extension","extension","NOUN"
"Q321008835-1","cover","cover","VERB"
"Q321008835-1","70114","70114","NUM"
"Q321008835-1","found","find","VERB"
"Q321008835-1","baps","bap","NOUN"
"Q321008835-1","handling","handling","NOUN"
"Q321008835-1","information","information","NOUN"
"Q321008835-1","ec847","ec847","NUM"
"Q321008835-1","velcro","velcro","NOUN"
"Q321008835-1","hook","hook","NOUN"
"Q321008835-1","installation","installation","NOUN"
"Q321008835-1","engineering","engineering","NOUN"
"Q321008835-1","drawing","draw","NOUN"
"Q321008835-1","g05364510","g05364510","NOUN"
"Q321008835-1","perform","perform","VERB"
"Q321008835-1","tacky","tacky","NOUN"
"Q321008835-1","data","data","NOUN"
"Q321008835-1","sheet","sheet","NOUN"
"Q321008835-1","adhesive","adhesive","NOUN"
"Q321008835-1","tacky","tacky","VERB"
"Q321008835-1","analysis","analysis","NOUN"
"Q321008835-1","hooks","hook","NOUN"
"Q321008835-1","installed","install","VERB"
"Q321008835-1","instructions","instruction","NOUN"
"Q321008835-1","adhesive","adhesive","VERB"
"Q321008835-1","statement","statement","NOUN"
"Q321008835-1","means","mean","VERB"
"Q321008835-1","performed","perform","VERB"
"Q321008835-1","notes","note","NOUN"
"Q321008835-1","represent","represent","VERB"
"Q321008835-1","assembly","assembly","NOUN"
"Q321008835-1","disbondment","disbondment","NOUN"
"Q321008835-1","defect","defect","NOUN"
"Q321008835-1","conformant","conformant","NOUN"
"Q321008835-1","investigation","investigation","NOUN"
"Q321008835-1","test","test","NOUN"
"Q321008835-1","results","result","NOUN"
"Q321008835-1","attached","attach","VERB"
"Q321008835-1","reported","report","VERB"
"Q321008835-1","condition","condition","NOUN"
"Q321008835-1","corresponds","corresponds","NOUN"
"Q321008835-1","velcro","velcro","VERB"
"Q321008835-1","specimen","specimen","VERB"
"Q321008835-1","issues","issue","NOUN"
"Q321008835-1","details","detail","NOUN"
"Q321008839-1","refer","refer","VERB"
"Q321008839-1","q320011069","q320011069","NOUN"
"Q321008839-1","q320013158","q320013158","NUM"
"Q321008839-1","q320013805","q320013805","NOUN"
"Q321008839-1","q320015995","q320015995","NUM"
"Q321008839-1","q320017254","q320017254","NOUN"
"Q321008839-1","q321007242","q321007242","NUM"
"Q321008839-1","condition","condition","NOUN"
"Q321008839-1","hole","hole","NOUN"
"Q321008839-1","oversize","oversize","VERB"
"Q321008839-1","clean","clean","VERB"
"Q321008839-1","bracket","bracket","NOUN"
"Q321008839-1","assy","assy","NOUN"
"Q321008839-1","system","system","NOUN"
"Q321008839-1","panel","panel","NOUN"
"Q321008839-1","shear","share","NOUN"
"Q321008839-1","outbd","outbd","NOUN"
"Q321008839-1","g05364210","g05364210","NUM"
"Q321008839-1","stringer","stringer","NOUN"
"Q321008839-1","fuse","fuse","NOUN"
"Q321008839-1","g05362618","g05362618","NUM"
"Q321008839-1","information","information","NOUN"
"Q321008839-1","0.185","0.185","NUM"
"Q321008839-1","relief","relief","NOUN"
"Q321008839-1","0.205","0.205","NUM"
"Q321008839-1","0.360","0.360","NUM"
"Q321008839-1","0.450","0.450","NUM"
"Q321008839-1","0.400","0.400","NUM"
"Q321008839-1","pitch","pitch","NOUN"
"Q321008839-1","0.840","0.840","NUM"
"Q321008839-1","details","detail","NOUN"
"Q321008843-1","discussion","discussion","NOUN"
"Q321008843-1","refer","refer","VERB"
"Q321008843-1","q320020237","q320020237","NOUN"
"Q321008843-1","q320020582","q320020582","NUM"
"Q321008843-1","q320021121","q320021121","NOUN"
"Q321008843-1","qq320021126","qq320021126","NUM"
"Q321008843-1","q321006093","q321006093","NOUN"
"Q321008843-1","q321007751","q321007751","NUM"
"Q321008843-1","condition","condition","NOUN"
"Q321008843-1","tapper","tapper","NOUN"
"Q321008843-1","installation","installation","NOUN"
"Q321008843-1","found","find","VERB"
"Q321008843-1","avionics","avionic","NOUN"
"Q321008843-1","provisions","provision","NOUN"
"Q321008843-1","fuse","fuse","NOUN"
"Q321008843-1","evaluated","evaluate","VERB"
"Q321008843-1","cleco","cleco","NOUN"
"Q321008843-1","size","size","NOUN"
"Q321008843-1","drilling","drilling","NOUN"
"Q321008843-1","location","location","NOUN"
"Q321008843-1","gapping","gap","VERB"
"Q321008843-1","frame","frame","NOUN"
"Q321008843-1","fs981.50","fs981.50","NUM"
"Q321008843-1","g05361403","g05361403","NUM"
"Q321008843-1","bracket","bracket","NOUN"
"Q321008843-1","g05373138","g05373138","NUM"
"Q321008843-1","0.020","0.020","NUM"
"Q321008843-1","length","length","NOUN"
"Q321008843-1","3.000","3.000","NUM"
"Q321008843-1","width","width","NOUN"
"Q321008843-1","1.600","1.600","NUM"
"Q321008843-1","notes","note","NOUN"
"Q321008843-1","ranges","range","NOUN"
"Q321008843-1","0.005","0.005","NUM"
"Q321008843-1","issues","issue","NOUN"
"Q321008843-1","rest","rest","NOUN"
"Q321008843-1","performed","perform","VERB"
"Q321008843-1","mismatch","mismatch","NOUN"
"Q321008843-1","expected","expect","VERB"
"Q321008843-1","install","install","VERB"
"Q321008843-1","0.015","0.015","NUM"
"Q321008843-1","details","detail","NOUN"
"Q321008843-1","advise","advise","VERB"
"Q321009056-1","discussion","discussion","NOUN"
"Q321009056-1","refer","refer","VERB"
"Q321009056-1","q320019651","q320019651","NOUN"
"Q321009056-1","q320020303","q320020303","NUM"
"Q321009056-1","q320021273","q320021273","NOUN"
"Q321009056-1","q320021719","q320021719","NUM"
"Q321009056-1","q321002449","q321002449","NOUN"
"Q321009056-1","q321007011","q321007011","NUM"
"Q321009056-1","condition","condition","NOUN"
"Q321009056-1","found","find","VERB"
"Q321009056-1","pars","par","NOUN"
"Q321009056-1","splice","splice","NOUN"
"Q321009056-1","beam","beam","NOUN"
"Q321009056-1","frame","frame","NOUN"
"Q321009056-1","904.85","904.85","NUM"
"Q321009056-1","fuse","fuse","NOUN"
"Q321009056-1","g05362848","g05362848","NUM"
"Q321009056-1","0.050","0.050","NUM"
"Q321009056-1","length","length","NOUN"
"Q321009056-1","2.750","2.750","NUM"
"Q321009056-1","width","width","NOUN"
"Q321009056-1","2.300","2.300","NUM"
"Q321009056-1","notes","note","NOUN"
"Q321009056-1","note","note","NOUN"
"Q321009056-1","engineering","engineering","NOUN"
"Q321009056-1","drawing","draw","NOUN"
"Q321009056-1","g05364600","g05364600","NUM"
"Q321009056-1","detailing","detaile","NOUN"
"Q321009056-1","laminated","laminate","VERB"
"Q321009056-1","shims","shim","NOUN"
"Q321009056-1","fill","fill","VERB"
"Q321009056-1","gaps","gap","NOUN"
"Q321009056-1","0.030","0.030","NUM"
"Q321009056-1","reported","report","VERB"
"Q321009056-1","shown","show","VERB"
"Q321009056-1","measured","measure","VERB"
"Q321009056-1","shim","shim","NOUN"
"Q321009056-1","installed","install","VERB"
"Q321009056-1","position","position","NOUN"
"Q321009056-1","generated","generate","VERB"
"Q321009056-1","frames","frame","NOUN"
"Q321009056-1","details","detail","NOUN"
"Q321009285-1","refer","refer","VERB"
"Q321009285-1","q320011069","q320011069","NOUN"
"Q321009285-1","q320013158","q320013158","NUM"
"Q321009285-1","q320013805","q320013805","NOUN"
"Q321009285-1","q320015995","q320015995","NUM"
"Q321009285-1","q320017254","q320017254","NOUN"
"Q321009285-1","q321007242","q321007242","NOUN"
"Q321009285-1","q321008839","q321008839","NUM"
"Q321009285-1","condition","condition","NOUN"
"Q321009285-1","hole","hole","NOUN"
"Q321009285-1","oversize","oversize","VERB"
"Q321009285-1","clean","clean","VERB"
"Q321009285-1","bracket","bracket","NOUN"
"Q321009285-1","assy","assy","NOUN"
"Q321009285-1","system","system","NOUN"
"Q321009285-1","panel","panel","NOUN"
"Q321009285-1","shear","share","NOUN"
"Q321009285-1","outbd","outbd","NOUN"
"Q321009285-1","g05364210","g05364210","NUM"
"Q321009285-1","stringer","stringer","NOUN"
"Q321009285-1","fuse","fuse","NOUN"
"Q321009285-1","g05362618","g05362618","NUM"
"Q321009285-1","information","information","NOUN"
"Q321009285-1","0.185","0.185","NUM"
"Q321009285-1","relief","relief","NOUN"
"Q321009285-1","0.205","0.205","NUM"
"Q321009285-1","0.360","0.360","NUM"
"Q321009285-1","0.450","0.450","NUM"
"Q321009285-1","0.400","0.400","NUM"
"Q321009285-1","pitch","pitch","NOUN"
"Q321009285-1","0.840","0.840","NUM"
"Q321009285-1","details","detail","NOUN"
"Q321009382-1","refer","refer","VERB"
"Q321009382-1","q321002445","q321002445","NOUN"
"Q321009382-1","engineering","engineering","NOUN"
"Q321009382-1","disposition","disposition","NOUN"
"Q321009382-1","discrepancy","discrepancy","NOUN"
"Q321009382-1","raised","raise","VERB"
"Q321009382-1","q320018817","q320018817","NOUN"
"Q321009382-1","q320019922","q320019922","NUM"
"Q321009382-1","q320020524","q320020524","NOUN"
"Q321009382-1","q320021109","q320021109","NUM"
"Q321009382-1","q320021892","q320021892","NOUN"
"Q321009382-1","q321005979","q321005979","NUM"
"Q321009382-1","q321007533","q321007533","NUM"
"Q321009382-1","g05364510","g05364510","NOUN"
"Q321009382-1","drawing","draw","VERB"
"Q321009382-1","revision","revision","NOUN"
"Q321009382-1","washers","washer","NOUN"
"Q321009382-1","required","require","VERB"
"Q321009382-1","locations","location","NOUN"
"Q321009382-1","assembly","assembly","NOUN"
"Q321009382-1","change","change","NOUN"
"Q321009382-1","created","create","VERB"
"Q321009382-1","ensure","ensure","VERB"
"Q321009382-1","0.030","0.030","NUM"
"Q321009382-1","clearance","clearance","NOUN"
"Q321009382-1","added","add","VERB"
"Q321009382-1","note","note","NOUN"
"Q321009382-1","drawing","draw","NOUN"
"Q321009382-1","comments","comment","NOUN"
"Q321009382-1","condition","condition","NOUN"
"Q321009382-1","reviewed","review","VERB"
"Q321009382-1","washer","washer","NOUN"
"Q321009382-1","providing","provide","VERB"
"Q321009382-1","production","production","NOUN"
"Q321009382-1","installed","install","VERB"
"Q321009382-1","location","location","NOUN"
"Q321009382-1","eliminated","eliminated","VERB"
"Q321009382-1","0.035","0.035","NUM"
"Q321009382-1","provide","provide","VERB"
"Q321009382-1","approve","approve","VERB"
"Q321009382-1","washer","washer","VERB"
"Q321009382-1","reference","reference","NOUN"
"Q321009382-1","considerations","consideration","NOUN"
"Q321009382-1","rivet","rivet","NOUN"
"Q321009382-1","installation","installation","NOUN"
"Q321009382-1","baps","bap","NOUN"
"Q321009382-1","requirements","requirement","NOUN"
"Q321009382-1","safety","safety","NOUN"
"Q321009382-1","meets","meet","VERB"
"Q321009382-1","requirement","requirement","NOUN"
"Q321009382-1","gapping","gapping","NOUN"
"Q321009382-1","bolt","bolt","NOUN"
"Q321009382-1","structure","structure","NOUN"
"Q321009382-1","access","access","NOUN"
"Q321009382-1","bladder","bladder","NOUN"
"Q321009382-1","bring","bring","VERB"
"Q321009382-1","head","head","NOUN"
"Q321009382-1","processes","process","NOUN"
"Q321009382-1","leak","leak","VERB"
"Q321009382-1","test","test","NOUN"
"Q321009382-1","fuel","fuel","NOUN"
"Q321009382-1","tank","tank","NOUN"
"Q321009382-1","systems","system","NOUN"
"Q321009382-1","completed","complete","VERB"
"Q321009382-1","sections","section","NOUN"
"Q321009382-1","5.2.1","5.2.1","NUM"
"Q321009382-1","5.2.3","5.2.3","NUM"
"Q321009382-1","removal","removal","NOUN"
"Q321009382-1","rework","rework","NOUN"
"Q321009382-1","details","detail","NOUN"
"Q321009582-1","refer","refer","VERB"
"Q321009582-1","q320017860","q320017860","NOUN"
"Q321009582-1","q320018889","q320018889","NUM"
"Q321009582-1","q320019504","q320019504","NOUN"
"Q321009582-1","q321006271","q321006271","NUM"
"Q321009582-1","q321008778","q321008778","NUM"
"Q321009582-1","condition","condition","NOUN"
"Q321009582-1","issue","issue","NOUN"
"Q321009582-1","tests","test","NOUN"
"Q321009582-1","performed","perform","VERB"
"Q321009582-1","prevent","prevent","VERB"
"Q321009582-1","gaps","gaps","NOUN"
"Q321009582-1","found","find","VERB"
"Q321009582-1","locations","location","NOUN"
"Q321009582-1","structure","structure","NOUN"
"Q321009582-1","assy","assy","NOUN"
"Q321009582-1","fuel","fuel","NOUN"
"Q321009582-1","tank","tank","NOUN"
"Q321009582-1","fuse","fuse","NOUN"
"Q321009582-1","instl","instl","NOUN"
"Q321009582-1","max.gap","max.gap","NOUN"
"Q321009582-1","length","length","NOUN"
"Q321009582-1","width","width","NOUN"
"Q321009582-1","g05364500","g05364500","NUM"
"Q321009582-1","g05364589","g05364589","NUM"
"Q321009582-1","g05364545","g05364545","NUM"
"Q321009582-1","g05364540","g05364540","NUM"
"Q321009582-1","g05364588","g05364588","NUM"
"Q321009582-1","g05364542","g05364542","NUM"
"Q321009582-1","0.010","0.010","NUM"
"Q321009582-1","0.800","0.800","NUM"
"Q321009582-1","0.150","0.150","NUM"
"Q321009582-1","g05375300","g05375300","NUM"
"Q321009582-1","g05375340","g05375340","NUM"
"Q321009582-1","0.770","0.770","NUM"
"Q321009582-1","0.180","0.180","NUM"
"Q321009582-1","0.450","0.450","NUM"
"Q321009582-1","0.130","0.130","NUM"
"Q321009582-1","0.015","0.015","NUM"
"Q321009582-1","0.530","0.530","NUM"
"Q321009582-1","notes","note","NOUN"
"Q321009582-1","evaluation","evaluation","NOUN"
"Q321009582-1","location","location","NOUN"
"Q321009582-1","touch","touch","VERB"
"Q321009582-1","fastener","fastener","NOUN"
"Q321009582-1","shank","shank","NOUN"
"Q321009582-1","shown","show","VERB"
"Q321009582-1","0.005","0.005","NUM"
"Q321009582-1","mentioned","mention","VERB"
"Q321009582-1","reference","reference","NOUN"
"Q321009582-1","faying","faying","NOUN"
"Q321009582-1","surface","surface","NOUN"
"Q321009582-1","seal","seal","NOUN"
"Q321009582-1","tolerance","tolerance","NOUN"
"Q321009582-1","exceeds","exceed","VERB"
"Q321009582-1","gussets","gusset","NOUN"
"Q321009582-1","removed","remove","VERB"
"Q321009582-1","replaced","replace","VERB"
"Q321009583-1","refer","refer","VERB"
"Q321009583-1","q320011069","q320011069","NOUN"
"Q321009583-1","q320013158","q320013158","NUM"
"Q321009583-1","q320013805","q320013805","NOUN"
"Q321009583-1","q320015995","q320015995","NUM"
"Q321009583-1","q320017254","q320017254","NOUN"
"Q321009583-1","q321007242","q321007242","NUM"
"Q321009583-1","condition","condition","NOUN"
"Q321009583-1","hole","hole","NOUN"
"Q321009583-1","oversize","oversize","VERB"
"Q321009583-1","clean","clean","VERB"
"Q321009583-1","bracket","bracket","NOUN"
"Q321009583-1","assy","assy","NOUN"
"Q321009583-1","system","system","NOUN"
"Q321009583-1","panel","panel","NOUN"
"Q321009583-1","shear","share","NOUN"
"Q321009583-1","outbd","outbd","NOUN"
"Q321009583-1","g05364210","g05364210","NUM"
